input,output
[8.658605703135908],0.6933821685069307
[-5.908023587937896],0.36642300528281135
[2.1263961266574523],0.8495842268897124
[-4.155606077339417],0.8489596011456512
[8.728104385362567],0.6416699379044871
[-9.355921804957944],-0.06880175891602605
[5.8016745743125675],-0.46311866045209193
[-1.5344961307743592],-0.9993412202289427
[-2.437929668950667],-0.6470149642794506
[-6.744270847115161],-0.4449205459713951
[-3.176100035202232],0.03450053368874102
[-3.9973288430571907],0.7550538127668779
[-1.4913394587097617],-0.9968449634968478
[-4.448467344707597],0.9653743732988853
[3.837088817497861],-0.640766441217197
[8.675534965595546],0.6810846727625608
[6.866959102104303],0.551176665457759
[-5.96666031052888],0.3112660717021289
[5.646882439864447],-0.5942259122103052
[0.29540776225250553],0.291129973738921
[-5.776168436548883],0.4855715688138232
[9.943047907485674],-0.4953780215693285
[-9.88449704740985],0.4436963763349489
[4.73221635876148],-0.9998034439727346
[2.3008567085991256],0.745134134194709
[-7.461728773030334],-0.9240502018173797
[-1.7567637090116754],-0.9827578441228424
[5.997866159553622],-0.2814637107095944
[5.842783488574199],-0.4263029767220466
[-2.1711313828291505],-0.8251463817181727
[9.444729401359908],-0.019950116971859708
[8.157824922898122],0.9541936668179419
[-6.645023237896015],-0.35399375083718376
[-6.573816803757984],-0.2865572957761263
[-7.900576994906771],-0.9989146325637195
[-1.782692670552791],-0.9776338447736677
[-6.215326721227679],0.06780651887773233
[-4.359900488267183],0.9385165066621528
[5.631657286377585],-0.6064021313581271
[-4.166648746548834],0.8547433059220303
[6.956636294732146],0.623687242724687
[-5.968786532213441],0.3092447726820232
[-2.8026455105488957],-0.3324943216773677
[9.628465854282837],-0.20228235277190648
[0.33194327449524863],0.3258808353511912
[-9.370272901992703],-0.05447807550064023
[7.1081295105169815],0.7345099198891071
[1.7076866702677975],0.9906451389980335
[1.9944254918044795],0.9116031005252434
[3.5719577856373714],-0.4172026671582916
[6.5021536125628785],0.2172226789734295
[6.875193665712821],0.5580287265525687
[-7.304049398480316],-0.8525599397438441
[-0.1277426686804226],-0.12739553052444857
[3.1309629499393417],0.010629503475484138
[4.6066025288912655],-0.9944098294527787
[2.0875130710414798],0.869445883877336
[3.307346045090899],-0.16499544351092385
[-3.2035857315245053],0.06195337753358421
[-4.703439555940991],0.9999599541683443
[0.9875651353302128],0.8346875161480444
[-6.1482679804849045],0.13450838945919288
[6.977538190328865],0.6398882849891782
[-1.9637443387735303],-0.9237842423936445
[4.588163096183315],-0.9922938826106672
[2.182790227107569],0.8185041486829705
[4.581661663982377],-0.991467346422144
[-4.428908788281454],0.9600878494868871
[-0.8323211199199605],-0.7394958494358
[2.4934717620645266],0.6036894103329445
[-1.6414175698948092],-0.9975073562458766
[6.998265675882493],0.6556781004440861
[7.962826237820625],0.9940822719191029
[-6.51026038112658],-0.22512865019512868
[-4.292247133178377],0.9130310914454287
[3.4762083211510575],-0.32840617808388983
[3.225258238484521],-0.08356801017751872
[1.3978506715698824],0.98508213886014
[4.713947428920646],-0.9999987856193262
[-9.684097321241548],0.25642272917565095
[-4.513372291100826],0.9802614576785672
[-7.68016376912271],-0.9849316701562637
[4.2419688078447635],-0.8913779191191583
[-3.89364977725225],0.6831424911829136
[-8.074083420548464],-0.9758752314295734
[9.870089875163611],-0.4307393966155172
[8.172406950407101],0.9497295837963023
[-1.8385518248047248],-0.9643671474674306
[-6.1734899752415835],0.10947546906882993
[-9.931390198386804],0.48521780013951815
[-0.8139583690564489],-0.7270107821976225
[-6.881056374042702],-0.5628841108027386
[-1.1431924081839302],-0.9099619958118742
[0.6046859174805252],0.5685037146784779
[-0.1962648685727313],-0.19500727599431006
[0.40424300626060905],0.39332289278256033
[-3.3739235720243155],0.23024643910798215
[0.6372080922823962],0.5949537394422427
[8.84549728697575],0.5474221055569695
[9.67135454826802],-0.24408552908110706
[3.187241933878891],-0.04563342751381168
[-5.494558443142859],0.7093861277195347
[-7.194858049884356],-0.7905292733938446
[1.07844428733927],0.8812234884018192
[-2.8368661986136807],-0.3000322438900897
[-6.7357381912426195],-0.4372628512899113
[9.84859438458734],-0.41124220944965606
[-0.24716740084075184],-0.2446584298768232
[-0.5560139860139337],-0.5278048163222936
[8.582497059113095],0.746163598709084
[6.464654014575565],0.1804743583219765
[1.8947859366240714],0.9479728690958824
[-8.690504009938566],-0.6700483733339111
[-2.1830057998908936],-0.8183802829683572
[-4.710833773446598],0.9999987906659336
[-5.450496658630602],0.7397432054679142
[-3.6570885352715816],0.49296635068037914
[3.238000603328267],-0.09625867529486139
[-1.2086594429005704],-0.9351419183360733
[0.6439620719221679],0.6003687067439463
[-6.377240164952955],-0.09391624592800905
[8.798198621190132],0.5863773288520968
[4.166895323543665],-0.8548712659580283
[-5.756800079716442],0.5024111939014105
[2.4397130996758207],0.6456541105969968
[0.001670200741546779],0.0016701999650230962
[5.035042182969228],-0.9483974691882197
[-6.672840790107166],-0.37986974560524395
[8.85383125076024],0.5404288428695516
[-4.38541709545464],0.9470192442511316
[0.5045145631048271],0.4833825413566821
[-7.648460289634604],-0.9789547228833652
[4.838311229012955],-0.9920822641906563
[6.952776402358026],0.6206654266716624
[-1.9959715760799401],-0.9109664600421415
[-4.131525548026833],0.8359891565761851
[-3.5155853523780607],0.3653350419692306
[-6.756150811664828],-0.4555282398727254
[-0.6676263351712919],-0.619123709458297
[-6.89213057373337],-0.5720026314354291
[-7.814287449088559],-0.999212289279546
[0.016429301150910902],0.016428562056089398
[-3.9679114767957184],0.7354420398625499
[4.209533387375025],-0.8762099414520956
[3.419298290560759],-0.274149913050365
[-7.128920580606932],-0.7484589339192523
[-1.250699433661186],-0.9492049342868263
[5.50056955860904],-0.7051365821837177
[-6.6690205575642825],-0.3763331144017862
[-4.6969682762166265],0.9998811032976263
[5.622826998239745],-0.6133998738887338
[-2.791934141401029],-0.3425770031367117
[0.20161948282072473],0.20025627055982886
[-3.748815288391598],0.5705887916687286
[-6.471532601101693],-0.1872356734193784
[-9.268691812287045],-0.15545313524230225
[8.988959347992303],0.4221526354882976
[5.785119207298262],-0.47772748612329435
[-5.293725230473929],0.8357296063198585
[-9.02969243596672],-0.38488712649983386
[-8.21874275384609],-0.9342090026048703
[-4.8466547002941684],0.9909998910506554
[-0.92389214847503],-0.7979535298766925
[0.33193891902326733],0.3258767176376187
[2.0699232952497972],0.8780007810162244
[-1.7529636511201918],-0.9834533672414659
[-8.889291648206758],-0.510259338565173
[0.9676261421380268],0.8235414496650176
[-4.900149618483467],0.9824246959301357
[9.535405439160883],-0.11040196515836119
[7.533385776364202],0.9490478127031967
[9.231485271671069],0.19209129998885974
[3.802664387728157],-0.613963161337605
[8.639580858475778],0.7069645952249463
[-0.5286952874658102],-0.5044071960464663
[-4.721081201290193],0.9999622228857191
[-0.7038502825034563],-0.647157763300071
[1.2578954598077132],0.9514446296445976
[-3.801360962711864],0.6129338015251389
[-8.015720704998454],-0.986948724969632
[0.7668713924591692],0.6938857746093887
[2.08863228336147],0.8688924170036308
[3.977293828551158],-0.7417669424468024
[3.23176921653727],-0.09005439614622704
[-4.899292161934483],0.9825843870466472
[1.1334600093067735],0.9058830196853644
[-3.921959472287096],0.7035401482572534
[9.933934464507892],-0.48744091657515476
[0.6504550485659006],0.6055485998566734
[6.024458336240517],-0.25585010138535924
[7.177816896292452],0.779978580285942
[1.4834994844285596],0.9961920498609125
[5.310003682787901],-0.8266801060352795
[6.747406842967564],0.44772685754158714
[9.246739187256882],0.17709969004253207
[-9.182436645627327],-0.23997618114425887
[0.872884949801664],0.766186045936597
[6.05513450520683],-0.22607922303495467
[-6.715830086791408],-0.4192733557337399
[0.2549548866607978],0.2522017538552143
[8.406964776440784],0.8509614805386657
[9.92424357606222],-0.4789565034721212
[6.767659766481032],0.46574336239757885
[-3.3755118263180677],0.23179172969268116
[7.734343142656261],0.9928518479808249
[-9.334192792500867],-0.09046133371285661
[-9.197071256056743],-0.22574402144746794
[1.5077630669107265],0.998014061747642
[8.885615480220714],0.5134174637154078
[5.491945056602962],-0.7112256704121376
[-1.5024567623728409],-0.997665760645221
[0.8960529878233974],0.780867312204215
[4.322905555589923],-0.9251053323511857
[5.683734605272141],-0.5641890329545151
[-9.47481654424881],0.05001770449359524
[-6.285700955714091],-0.002515645881130556
[4.568628903890291],-0.9896843047482791
[-1.310567841204957],-0.9663312137079477
[-2.728021169514885],-0.4018822612068421
[-7.734708700345809],-0.9928954121543815
[-9.042936933418254],-0.3726295368459504
[4.056194389669203],-0.7923196664401442
[7.748744983126116],0.9944677321957169
[-8.535052093055116],-0.7768991761735786
[5.439421953501231],-0.7471497396013187
[7.017141339887917],0.6698123433104624
[-3.334127296992264],0.19134731621330509
[-5.57215305406176],0.6526162450138813
[1.7084880940202662],0.9905354560134991
[7.241581156325978],0.8182705021077672
[1.4373626991577577],0.9911109340627635
[-3.8727399302249133],0.667724117115628
[-9.250355620310346],-0.17353927189567175
[3.57457946250644],-0.4195838459420767
[3.9693519200266856],-0.7364173030746854
[-6.47659987765736],-0.19221091015155634
[-1.1608568389249072],-0.91714494183695
[6.303178762875884],0.0199921236980197
[8.018894311319738],0.9864326945350784
[-4.278594590413],0.907377439716481
[7.809099758187365],0.9989929776739778
[-0.9528314834758707],-0.8150592679492562
[8.64833435844648],0.7007466857529697
[5.253056562304463],-0.8573652623713575
[-0.038048654619931455],-0.03803947477747331
[6.364389479353754],0.08111495661761163
[1.4775001878273901],0.9956510710847625
[8.641012671509444],0.7059512226527769
[8.037361539354745],0.9832329713298159
[9.269080434880088],0.1550692253006646
[3.34041663105471],-0.19751661329660603
[-7.845311288816981],-0.9999624127928936
[2.5041299607244483],0.5951583579074958
[6.8319112026255695],0.5216005995984557
[-0.40699623720066214],-0.3958527204738323
[-4.166051339855013],0.8544330689062524
[-1.9129485869743554],-0.942034731569204
[-2.8987469461138264],-0.24046580396981587
[-0.09511977509394498],-0.0949764029690594
[5.228871567311931],-0.8695615403578132
[2.322801184800646],0.7303208103692728
[5.303693613637444],-0.8302141250564039
[-7.62707728372733],-0.974367467100696
[-2.0985901300426235],-0.8639202758541891
[-4.321610905970983],0.9246129650391031
[0.45043506123777455],0.4353572425650084
[-1.0647214235181206],-0.8746539227277056
[-4.871802057290093],0.9873206208657199
[-6.637926918279858],-0.347348076190495
[-8.264169300007417],-0.9170460012359428
[8.65237334091098],0.6978595266219668
[0.5150338193582336],0.49256428149577836
[4.506016085546701],-0.9787805856176587
[3.0206525268509274],0.1206455201934596
[8.636813574869254],0.7089190442047125
[-2.513657978121193],-0.5874746635764231
[-9.571038597533637],0.1457397220894863
[8.570556532790665],0.7540597741138996
[-4.655159063201937],0.9983628152137685
[0.6726628493358078],0.6230709819402606
[-4.686468396264029],0.9996640804680954
[-4.292801625938887],0.9132571231069393
[-1.571114498648873],-0.9999999493833361
[-1.5144485583275902],-0.9984128844947545
[-2.427358109561921],-0.6550392340519827
[4.048164553628364],-0.7873951229628963
[-4.680178435261794],0.9994812852418138
[-0.3370198237632209],-0.33067604032490433
[-5.988081975267045],0.29083871676657147
[-2.4455389840952124],-0.6411943586530422
[-3.4530954348378096],0.3064894404707047
[5.433182309786124],-0.7512823833660844
[-6.668840518267711],-0.37616630469953555
[6.825281786095914],0.515933028631747
[-6.188386764499983],0.09465661778328886
[-2.848518252784533],-0.2888968948057889
[0.677276315963578],0.6266728319009429
[1.4428925235229748],0.9918314537005172
[8.189383991676241],0.9442779503825092
[8.968784904182808],0.4403541209993693
[1.1182979406521092],0.8993575813562704
[-1.9924495231311763],-0.9124135847700032
[8.764676466723976],0.613197028322837
[4.634919078198539],-0.9970007076204055
[-5.307426548403575],0.8281274410517143
[5.6267095515042005],-0.6103289245552823
[-8.698424818164145],-0.6641476617134079
[1.877745018954828],0.9532599629126991
[-2.239981029424351],-0.7843276935601787
[6.513732618364582],0.22851038787174452
[4.772435466520532],-0.9981977513617182
[9.740045380047775],-0.3100707214281588
[-0.5686241771185703],-0.5384732317422708
[-8.77999001206006],-0.6010289748616796
[-6.273054017884552],0.010131115978231237
[7.133426209297674],0.7514393746766611
[-0.6125083428289955],-0.5749216139942616
[-9.718107430648873],0.2891410783894263
[-1.7267678729821139],-0.9878610771079966
[4.876577261134937],-0.9865513571409281
[-8.118984313229822],-0.9650917991560615
[-4.204452029305827],0.8737497831996266
[2.1403258115900226],0.8421547870449311
[-1.9035067235924412],-0.9451605844872748
[0.410357655349344],0.39893731565118096
[0.24811652709019327],0.24557860120627364
[2.364009032357881],0.7015595313096175
[1.3254082361510982],0.9700431180764545
[8.158165197571144],0.9540918049183039
[-9.324908736212837],-0.0997032936825565
[-3.1988674084100914],0.05724344596188104
[2.4705354755468605],0.6218142789221243
[-5.681515746759129],0.5660196334800605
[-7.850695613135366],-0.9999946010383806
[7.578674796062476],0.9623418314284705
[-5.982262858263332],0.29640132991457774
[-3.180452925596244],0.03885049212779726
[8.764467893883658],0.6133617729274946
[-1.1565881663780697],-0.9154352953141915
[0.45221253439750875],0.43695673802806495
[5.856275333739189],-0.41406008839600744
[0.23567069214519876],0.2334951908237012
[6.018151157824288],-0.26194222528350974
[-1.1397560258973698],-0.908531586830067
[-2.3605357205740134],-0.7040304142309183
[-0.5193346469634204],-0.49630262177685
[5.640738693941081],-0.5991560701242861
[-8.65027279038658],-0.699362473009268
[9.146945685354417],0.27427169739301693
[-5.249699594168975],0.8590882881309276
[8.620605819324606],0.7202565979884545
[7.972259467801081],0.9930133278023695
[-2.30384796048543],-0.7431358939542786
[-9.473724264090572],0.048926761887730166
[2.9988764518757787],0.14223222296624974
[-8.415361933147361],-0.846521108270576
[-6.70625988874937],-0.4105658877751698
[-4.159715045005052],0.8511238441073892
[-3.5122426653202865],0.36222137923957526
[-5.090832315764815],0.9292409089427947
[-9.745717726053634],0.3154584800712102
[-4.856005414959627],0.9897048734562298
[2.081143097173701],0.8725751697666886
[4.259588531407161],-0.8992254742771638
[-8.485013517786498],-0.8074191492939586
[8.083650988338412],0.9737417215534935
[4.040953018726395],-0.7829291460051093
[2.8146657928785164],0.32113418291642054
[-3.865914449758283],0.6626276550183763
[-8.359521704895974],-0.8749130564748291
[-1.343525352493769],-0.974284925026057
[8.617046386747194],0.7227212360526759
[8.037277245186502],0.9832483392021427
[1.9999022903422095],0.9093380840499948
[-7.92333239919232],-0.9975961993425846
[-6.476675461468851],-0.19228508405094713
[-1.1369783001866303],-0.9073675045884183
[-4.483805080361107],0.9739882575976725
[-3.3140811858971997],0.1716344822143031
[-3.2733971572480414],0.13142320765377352
[-2.3108887509754306],-0.7384062350679166
[1.8274203880015598],0.9672523577440565
[-0.09271503181225604],-0.09258225796448288
[-4.660659326216134],0.9986623197776263
[5.923362751014222],-0.3521081586088359
[-4.059925064819147],0.7945902553893021
[1.3212371648369725],0.9690213926357754
